clean_file,transcript,noisy_file
data/clean/FPJF0_SI1676.WAV.wav,it snowed continuously but quietly evenly,data/noisy/FPJF0_SI1676.WAV.wav
data/clean/FPJF0_SX326.WAV.wav,steve collects rare and novel coins,data/noisy/FPJF0_SX326.WAV.wav
data/clean/FPJF0_SX236.WAV.wav,clear pronunciation is appreciated,data/noisy/FPJF0_SX236.WAV.wav
data/clean/FPJF0_SI1259.WAV.wav,from this motor pool personnel develop other meaningful and related data,data/noisy/FPJF0_SI1259.WAV.wav
data/clean/FPJF0_SX352.WAV.wav,according to my interpretation of the problem two lines must be perpendicular,data/noisy/FPJF0_SX352.WAV.wav
data/clean/FPJF0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/FPJF0_SA1.WAV.wav
data/clean/FPJF0_SI1046.WAV.wav,these men were without capital or experience,data/noisy/FPJF0_SI1046.WAV.wav
data/clean/FPJF0_SX56.WAV.wav,academic aptitude guarantees your diploma,data/noisy/FPJF0_SX56.WAV.wav
data/clean/FPJF0_SX146.WAV.wav,cyclical programs will never compile,data/noisy/FPJF0_SX146.WAV.wav
data/clean/FPJF0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/FPJF0_SA2.WAV.wav
data/clean/MRGS0_SI1986.WAV.wav,what's your name anyway,data/noisy/MRGS0_SI1986.WAV.wav
data/clean/MRGS0_SX6.WAV.wav,bright sunshine shimmers on the ocean,data/noisy/MRGS0_SX6.WAV.wav
data/clean/MRGS0_SI1356.WAV.wav,the problem of solidarity and morale again involves the concept of values,data/noisy/MRGS0_SI1356.WAV.wav
data/clean/MRGS0_SX186.WAV.wav,would a tomboy often play outdoors,data/noisy/MRGS0_SX186.WAV.wav
data/clean/MRGS0_SX276.WAV.wav,john's brother repainted the garage door,data/noisy/MRGS0_SX276.WAV.wav
data/clean/MRGS0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MRGS0_SA1.WAV.wav
data/clean/MRGS0_SX96.WAV.wav,masquerade parties tax one's imagination,data/noisy/MRGS0_SX96.WAV.wav
data/clean/MRGS0_SI726.WAV.wav,promptly at seven he would clatter out of the court with twelve in the tallyho,data/noisy/MRGS0_SI726.WAV.wav
data/clean/MRGS0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MRGS0_SA2.WAV.wav
data/clean/MRGS0_SX366.WAV.wav,will you please confirm government policy regarding waste removal,data/noisy/MRGS0_SX366.WAV.wav
data/clean/FDAS1_SX21.WAV.wav,alfalfa is healthy for you,data/noisy/FDAS1_SX21.WAV.wav
data/clean/FDAS1_SI1461.WAV.wav,measured performance characteristics for this experimental tube will be listed,data/noisy/FDAS1_SI1461.WAV.wav
data/clean/FDAS1_SX201.WAV.wav,approach your interview with statuesque composure,data/noisy/FDAS1_SX201.WAV.wav
data/clean/FDAS1_SX111.WAV.wav,his sudden departure shocked the cast,data/noisy/FDAS1_SX111.WAV.wav
data/clean/FDAS1_SI2091.WAV.wav,no temptation no virtue,data/noisy/FDAS1_SI2091.WAV.wav
data/clean/FDAS1_SX381.WAV.wav,we welcome many new students each year,data/noisy/FDAS1_SX381.WAV.wav
data/clean/FDAS1_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/FDAS1_SA1.WAV.wav
data/clean/FDAS1_SI831.WAV.wav,selecting bunks by economic comparison is usually an individual problem,data/noisy/FDAS1_SI831.WAV.wav
data/clean/FDAS1_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/FDAS1_SA2.WAV.wav
data/clean/FDAS1_SX291.WAV.wav,the avalanche triggered a minor earthquake,data/noisy/FDAS1_SX291.WAV.wav
data/clean/MHRM0_SX58.WAV.wav,we experience distress and frustration obtaining our degrees,data/noisy/MHRM0_SX58.WAV.wav
data/clean/MHRM0_SX148.WAV.wav,most precincts had a third of the votes counted,data/noisy/MHRM0_SX148.WAV.wav
data/clean/MHRM0_SX418.WAV.wav,iris thinks this zoo has eleven spanish zebras,data/noisy/MHRM0_SX418.WAV.wav
data/clean/MHRM0_SI2218.WAV.wav,no price is too high when love is at stake,data/noisy/MHRM0_SI2218.WAV.wav
data/clean/MHRM0_SX328.WAV.wav,gregory and tom chose to watch cartoons in the afternoon,data/noisy/MHRM0_SX328.WAV.wav
data/clean/MHRM0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MHRM0_SA1.WAV.wav
data/clean/MHRM0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MHRM0_SA2.WAV.wav
data/clean/MHRM0_SI1475.WAV.wav,is his appetite improved,data/noisy/MHRM0_SI1475.WAV.wav
data/clean/MHRM0_SX238.WAV.wav,a doctor was in the ambulance with the patient,data/noisy/MHRM0_SX238.WAV.wav
data/clean/MHRM0_SI958.WAV.wav,one of the most common of camp maladies was diarrhoea,data/noisy/MHRM0_SI958.WAV.wav
data/clean/MJDE0_SX130.WAV.wav,he ate four extra eggs for breakfast,data/noisy/MJDE0_SX130.WAV.wav
data/clean/MJDE0_SX310.WAV.wav,the hood of the jeep was steaming in the hot sun,data/noisy/MJDE0_SX310.WAV.wav
data/clean/MJDE0_SI463.WAV.wav,the hotel owner shrugged,data/noisy/MJDE0_SI463.WAV.wav
data/clean/MJDE0_SI1120.WAV.wav,his tough honesty condemns him to a solitary and difficult existence,data/noisy/MJDE0_SI1120.WAV.wav
data/clean/MJDE0_SX400.WAV.wav,just drop notices in any suggestion box,data/noisy/MJDE0_SX400.WAV.wav
data/clean/MJDE0_SX40.WAV.wav,stimulating discussions keep students' attention,data/noisy/MJDE0_SX40.WAV.wav
data/clean/MJDE0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MJDE0_SA1.WAV.wav
data/clean/MJDE0_SI490.WAV.wav,maybe it's taking longer to get things squared away than the bankers expected,data/noisy/MJDE0_SI490.WAV.wav
data/clean/MJDE0_SX220.WAV.wav,the most recent geological survey found seismic activity,data/noisy/MJDE0_SX220.WAV.wav
data/clean/MJDE0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MJDE0_SA2.WAV.wav
data/clean/MRJT0_SI868.WAV.wav,the highest rated nonsupervisory engineering title is research engineer,data/noisy/MRJT0_SI868.WAV.wav
data/clean/MRJT0_SX58.WAV.wav,we experience distress and frustration obtaining our degrees,data/noisy/MRJT0_SX58.WAV.wav
data/clean/MRJT0_SX148.WAV.wav,most precincts had a third of the votes counted,data/noisy/MRJT0_SX148.WAV.wav
data/clean/MRJT0_SX418.WAV.wav,iris thinks this zoo has eleven spanish zebras,data/noisy/MRJT0_SX418.WAV.wav
data/clean/MRJT0_SX328.WAV.wav,gregory and tom chose to watch cartoons in the afternoon,data/noisy/MRJT0_SX328.WAV.wav
data/clean/MRJT0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MRJT0_SA1.WAV.wav
data/clean/MRJT0_SI1805.WAV.wav,how safe is too safe,data/noisy/MRJT0_SI1805.WAV.wav
data/clean/MRJT0_SA2.WAV.wav,don't ask me to carry an oily rag like that ,data/noisy/MRJT0_SA2.WAV.wav
data/clean/MRJT0_SI1498.WAV.wav,he smashed it in and tumbled into darkness,data/noisy/MRJT0_SI1498.WAV.wav
data/clean/MRJT0_SX238.WAV.wav,a doctor was in the ambulance with the patient,data/noisy/MRJT0_SX238.WAV.wav
data/clean/MJMA0_SI2125.WAV.wav,his black hat with its wide brim high crown and fur trim rode high,data/noisy/MJMA0_SI2125.WAV.wav
data/clean/MJMA0_SX235.WAV.wav,i itemize all accounts in my agency,data/noisy/MJMA0_SX235.WAV.wav
data/clean/MJMA0_SI1495.WAV.wav,two gas lamps were no more than a misleading glow,data/noisy/MJMA0_SI1495.WAV.wav
data/clean/MJMA0_SX325.WAV.wav,the full moon shone brightly that night,data/noisy/MJMA0_SX325.WAV.wav
data/clean/MJMA0_SX145.WAV.wav,too much curiosity can get you into trouble,data/noisy/MJMA0_SX145.WAV.wav
data/clean/MJMA0_SX55.WAV.wav,the lack of heat compounded the tenant's grievances,data/noisy/MJMA0_SX55.WAV.wav
data/clean/MJMA0_SX415.WAV.wav,move the garbage nearer to the large window,data/noisy/MJMA0_SX415.WAV.wav
data/clean/MJMA0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MJMA0_SA1.WAV.wav
data/clean/MJMA0_SI865.WAV.wav,neither are beds thanks to air mattresses and sleeping bags,data/noisy/MJMA0_SI865.WAV.wav
data/clean/MJMA0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MJMA0_SA2.WAV.wav
data/clean/MRLR0_SX116.WAV.wav,clasp the screw in your left hand,data/noisy/MRLR0_SX116.WAV.wav
data/clean/MRLR0_SI1826.WAV.wav,it looks like we did when we made blastdown,data/noisy/MRLR0_SI1826.WAV.wav
data/clean/MRLR0_SX386.WAV.wav,which church do the smiths worship in,data/noisy/MRLR0_SX386.WAV.wav
data/clean/MRLR0_SX296.WAV.wav,the two artists exchanged autographs,data/noisy/MRLR0_SX296.WAV.wav
data/clean/MRLR0_SI1196.WAV.wav,he had accordingly cultivated eccentricity to the point of second nature,data/noisy/MRLR0_SI1196.WAV.wav
data/clean/MRLR0_SI566.WAV.wav,contrast trim provides other touches of color,data/noisy/MRLR0_SI566.WAV.wav
data/clean/MRLR0_SX26.WAV.wav,most young rise early every morning,data/noisy/MRLR0_SX26.WAV.wav
data/clean/MRLR0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MRLR0_SA1.WAV.wav
data/clean/MRLR0_SX206.WAV.wav,when peeling an orange it is hard not to spray juice,data/noisy/MRLR0_SX206.WAV.wav
data/clean/MRLR0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MRLR0_SA2.WAV.wav
data/clean/MTJG0_SX260.WAV.wav,remember to allow identical twins to enter freely,data/noisy/MTJG0_SX260.WAV.wav
data/clean/MTJG0_SX80.WAV.wav,it's illegal to postdate a check,data/noisy/MTJG0_SX80.WAV.wav
data/clean/MTJG0_SI2157.WAV.wav,who would take over,data/noisy/MTJG0_SI2157.WAV.wav
data/clean/MTJG0_SX440.WAV.wav,the advertising verse of plymouth variety store never changes,data/noisy/MTJG0_SX440.WAV.wav
data/clean/MTJG0_SI1520.WAV.wav,somebody'll hafta start thinkin,data/noisy/MTJG0_SI1520.WAV.wav
data/clean/MTJG0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MTJG0_SA1.WAV.wav
data/clean/MTJG0_SX170.WAV.wav,the mayan neoclassic scholar disappeared while surveying ancient ruins,data/noisy/MTJG0_SX170.WAV.wav
data/clean/MTJG0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MTJG0_SA2.WAV.wav
data/clean/MTJG0_SI890.WAV.wav,but why is it necessary to reproduce the retinal image within the brain,data/noisy/MTJG0_SI890.WAV.wav
data/clean/MTJG0_SX350.WAV.wav,many wealthy tycoons splurged and bought both a yacht and a schooner,data/noisy/MTJG0_SX350.WAV.wav
data/clean/MDMT0_SX212.WAV.wav,i gave them several choices and let them set the priorities,data/noisy/MDMT0_SX212.WAV.wav
data/clean/MDMT0_SI2341.WAV.wav,yes yes we'll let you know,data/noisy/MDMT0_SI2341.WAV.wav
data/clean/MDMT0_SX302.WAV.wav,tofu is made from processed soybeans,data/noisy/MDMT0_SX302.WAV.wav
data/clean/MDMT0_SI572.WAV.wav,sewing brings numbness writes what makes my hands numb when sewing,data/noisy/MDMT0_SI572.WAV.wav
data/clean/MDMT0_SX32.WAV.wav,it's fun to roast marshmallows on a gas burner,data/noisy/MDMT0_SX32.WAV.wav
data/clean/MDMT0_SX122.WAV.wav,encyclopedias seldom present anecdotal evidence,data/noisy/MDMT0_SX122.WAV.wav
data/clean/MDMT0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MDMT0_SA1.WAV.wav
data/clean/MDMT0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MDMT0_SA2.WAV.wav
data/clean/MDMT0_SX392.WAV.wav,a young mouse scampered across the field and disappeared,data/noisy/MDMT0_SX392.WAV.wav
data/clean/MDMT0_SI1832.WAV.wav,you're right now buddy,data/noisy/MDMT0_SI1832.WAV.wav
data/clean/MTAT1_SX419.WAV.wav,the football team coach has a watch thin as a dime,data/noisy/MTAT1_SX419.WAV.wav
data/clean/MTAT1_SX149.WAV.wav,while waiting for chipper she crisscrossed the square many times,data/noisy/MTAT1_SX149.WAV.wav
data/clean/MTAT1_SX59.WAV.wav,the singer's finger had a splinter,data/noisy/MTAT1_SX59.WAV.wav
data/clean/MTAT1_SI1409.WAV.wav,surely there is nothing new about communism,data/noisy/MTAT1_SI1409.WAV.wav
data/clean/MTAT1_SX329.WAV.wav,chip postponed alimony payments until the latest possible date,data/noisy/MTAT1_SX329.WAV.wav
data/clean/MTAT1_SI779.WAV.wav,the keelson made of two threeinch widths is next installed,data/noisy/MTAT1_SI779.WAV.wav
data/clean/MTAT1_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MTAT1_SA1.WAV.wav
data/clean/MTAT1_SX239.WAV.wav,puree some fruit before preparing the skewers,data/noisy/MTAT1_SX239.WAV.wav
data/clean/MTAT1_SI1627.WAV.wav,you lucky kids he said,data/noisy/MTAT1_SI1627.WAV.wav
data/clean/MTAT1_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MTAT1_SA2.WAV.wav
data/clean/FCAJ0_SX129.WAV.wav,angora cats are furrier than siamese,data/noisy/FCAJ0_SX129.WAV.wav
data/clean/FCAJ0_SX39.WAV.wav,barb's gold bracelet was a graduation present,data/noisy/FCAJ0_SX39.WAV.wav
data/clean/FCAJ0_SI1479.WAV.wav,have you got enough blankets,data/noisy/FCAJ0_SI1479.WAV.wav
data/clean/FCAJ0_SX309.WAV.wav,the proof that you are seeking is not available in books,data/noisy/FCAJ0_SX309.WAV.wav
data/clean/FCAJ0_SX219.WAV.wav,nonprofit organizations have frequent fund raisers,data/noisy/FCAJ0_SX219.WAV.wav
data/clean/FCAJ0_SI849.WAV.wav,would a camera club be useful in taking pictures pertinent to plant safety,data/noisy/FCAJ0_SI849.WAV.wav
data/clean/FCAJ0_SX399.WAV.wav,they assume no burglar will ever enter here,data/noisy/FCAJ0_SX399.WAV.wav
data/clean/FCAJ0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/FCAJ0_SA1.WAV.wav
data/clean/FCAJ0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/FCAJ0_SA2.WAV.wav
data/clean/FCAJ0_SI1804.WAV.wav,it had gone like clockwork,data/noisy/FCAJ0_SI1804.WAV.wav
data/clean/FLMA0_SI1873.WAV.wav,running around in the moonlight almost naked and slugging a man with a rock,data/noisy/FLMA0_SI1873.WAV.wav
data/clean/FLMA0_SX73.WAV.wav,cliff's display was misplaced on the screen,data/noisy/FLMA0_SX73.WAV.wav
data/clean/FLMA0_SX163.WAV.wav,they remained lifelong friends and companions,data/noisy/FLMA0_SX163.WAV.wav
data/clean/FLMA0_SX343.WAV.wav,the frightened child was gently subdued by his big brother,data/noisy/FLMA0_SX343.WAV.wav
data/clean/FLMA0_SX433.WAV.wav,the overweight charmer could slip poison into anyone's tea,data/noisy/FLMA0_SX433.WAV.wav
data/clean/FLMA0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/FLMA0_SA1.WAV.wav
data/clean/FLMA0_SI613.WAV.wav,oneupmanship is practiced by both sides in a total war,data/noisy/FLMA0_SI613.WAV.wav
data/clean/FLMA0_SI1243.WAV.wav,ideas are the thruway to nowhere,data/noisy/FLMA0_SI1243.WAV.wav
data/clean/FLMA0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/FLMA0_SA2.WAV.wav
data/clean/FLMA0_SX253.WAV.wav,by eating yogurt you may live longer,data/noisy/FLMA0_SX253.WAV.wav
data/clean/MKJO0_SX257.WAV.wav,we're open every monday evening,data/noisy/MKJO0_SX257.WAV.wav
data/clean/MKJO0_SI2147.WAV.wav,when they got home at midnight she was tired out,data/noisy/MKJO0_SI2147.WAV.wav
data/clean/MKJO0_SX424.WAV.wav,top zinnias rarely have crooked stems,data/noisy/MKJO0_SX424.WAV.wav
data/clean/MKJO0_SX77.WAV.wav,bagpipes and bongos are musical instruments,data/noisy/MKJO0_SX77.WAV.wav
data/clean/MKJO0_SX167.WAV.wav,employee layoffs coincided with the company's reorganization,data/noisy/MKJO0_SX167.WAV.wav
data/clean/MKJO0_SX437.WAV.wav,they used an aggressive policeman to flag thoughtless motorists,data/noisy/MKJO0_SX437.WAV.wav
data/clean/MKJO0_SI887.WAV.wav,another longer strip of tinsel whipped his mouth,data/noisy/MKJO0_SI887.WAV.wav
data/clean/MKJO0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MKJO0_SA1.WAV.wav
data/clean/MKJO0_SI1517.WAV.wav,hired hard lackeys of the warmongering capitalists,data/noisy/MKJO0_SI1517.WAV.wav
data/clean/MKJO0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MKJO0_SA2.WAV.wav
data/clean/FSKL0_SX89.WAV.wav,it's hard to tell an original from a forgery,data/noisy/FSKL0_SX89.WAV.wav
data/clean/FSKL0_SX269.WAV.wav,do atypical farmers grow oats,data/noisy/FSKL0_SX269.WAV.wav
data/clean/FSKL0_SI1529.WAV.wav,merely to satisfy the author's curiosity,data/noisy/FSKL0_SI1529.WAV.wav
data/clean/FSKL0_SX449.WAV.wav,ralph prepared red snapper with fresh lemon sauce for dinner,data/noisy/FSKL0_SX449.WAV.wav
data/clean/FSKL0_SI2159.WAV.wav,her face seemed to float in an implausibly bright shaft of sunlight,data/noisy/FSKL0_SI2159.WAV.wav
data/clean/FSKL0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/FSKL0_SA1.WAV.wav
data/clean/FSKL0_SX179.WAV.wav,we could barely see the fjords through the snow flurries,data/noisy/FSKL0_SX179.WAV.wav
data/clean/FSKL0_SX359.WAV.wav,the system may break down soon so save your files frequently,data/noisy/FSKL0_SX359.WAV.wav
data/clean/FSKL0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/FSKL0_SA2.WAV.wav
data/clean/FSKL0_SI899.WAV.wav,homemade sauerkraut is served once a week,data/noisy/FSKL0_SI899.WAV.wav
data/clean/MMAA0_SI845.WAV.wav,but to continue to divorce advanced students from reality is inexcusable,data/noisy/MMAA0_SI845.WAV.wav
data/clean/MMAA0_SX395.WAV.wav,i took her word for it but is she really going with you,data/noisy/MMAA0_SX395.WAV.wav
data/clean/MMAA0_SI2105.WAV.wav,it gave her a lewd winking effect,data/noisy/MMAA0_SI2105.WAV.wav
data/clean/MMAA0_SX215.WAV.wav,the sermon emphasized the need for affirmative action,data/noisy/MMAA0_SX215.WAV.wav
data/clean/MMAA0_SI1588.WAV.wav,to be passive to be girlishly shy was palpably absurd,data/noisy/MMAA0_SI1588.WAV.wav
data/clean/MMAA0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MMAA0_SA1.WAV.wav
data/clean/MMAA0_SX305.WAV.wav,cottage cheese with chives is delicious,data/noisy/MMAA0_SX305.WAV.wav
data/clean/MMAA0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MMAA0_SA2.WAV.wav
data/clean/MMAA0_SX125.WAV.wav,westchester is a county in new york,data/noisy/MMAA0_SX125.WAV.wav
data/clean/MMAA0_SX35.WAV.wav,help celebrate your brother's success,data/noisy/MMAA0_SX35.WAV.wav
data/clean/MCEW0_SX362.WAV.wav,the annoying raccoons slipped into phil's garden every night,data/noisy/MCEW0_SX362.WAV.wav
data/clean/MCEW0_SI2072.WAV.wav,he reached once more into the carpet bag and brought up a package of wieners,data/noisy/MCEW0_SI2072.WAV.wav
data/clean/MCEW0_SI812.WAV.wav,need for novelty may be a symptom of cultural fatigue and instability,data/noisy/MCEW0_SI812.WAV.wav
data/clean/MCEW0_SX272.WAV.wav,allow each child to have an ice pop,data/noisy/MCEW0_SX272.WAV.wav
data/clean/MCEW0_SX182.WAV.wav,thick glue oozed out of the tube,data/noisy/MCEW0_SX182.WAV.wav
data/clean/MCEW0_SX92.WAV.wav,a large household needs lots of appliances,data/noisy/MCEW0_SX92.WAV.wav
data/clean/MCEW0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MCEW0_SA1.WAV.wav
data/clean/MCEW0_SI1442.WAV.wav,the data are presented in lists and tables,data/noisy/MCEW0_SI1442.WAV.wav
data/clean/MCEW0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MCEW0_SA2.WAV.wav
data/clean/MCEW0_SX452.WAV.wav,in developing film many toxic chemicals are used,data/noisy/MCEW0_SX452.WAV.wav
data/clean/MJPM0_SX198.WAV.wav,norwegian sweaters are made of lamb's wool,data/noisy/MJPM0_SX198.WAV.wav
data/clean/MJPM0_SI1368.WAV.wav,the batting average of one success out of seven increased to one out of three,data/noisy/MJPM0_SI1368.WAV.wav
data/clean/MJPM0_SI738.WAV.wav,don't plan meals that are too complicated,data/noisy/MJPM0_SI738.WAV.wav
data/clean/MJPM0_SX378.WAV.wav,i just saw jim near the new archeological museum,data/noisy/MJPM0_SX378.WAV.wav
data/clean/MJPM0_SX108.WAV.wav,his scalp was blistered from today's hot sun,data/noisy/MJPM0_SX108.WAV.wav
data/clean/MJPM0_SX18.WAV.wav,alimony harms a divorced man's wealth,data/noisy/MJPM0_SX18.WAV.wav
data/clean/MJPM0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MJPM0_SA1.WAV.wav
data/clean/MJPM0_SX288.WAV.wav,brush fires are common in the dry underbrush of nevada,data/noisy/MJPM0_SX288.WAV.wav
data/clean/MJPM0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MJPM0_SA2.WAV.wav
data/clean/MJPM0_SI1998.WAV.wav,she took it grudgingly her dark eyes baleful as they met his,data/noisy/MJPM0_SI1998.WAV.wav
data/clean/FMJB0_SI547.WAV.wav,would a blue feather in a man's hat make him happy all day,data/noisy/FMJB0_SI547.WAV.wav
data/clean/FMJB0_SX7.WAV.wav,nothing is as offensive as innocence,data/noisy/FMJB0_SX7.WAV.wav
